Date,SPY
2018-09-20,259.92926025390625
2018-09-21,259.6918029785156
2018-09-24,258.8290710449219
2018-09-25,258.5890197753906
2018-09-26,257.8152160644531
2018-09-27,258.53558349609375
2018-09-28,258.562255859375
2018-10-01,259.4606628417969
2018-10-02,259.3094787597656
2018-10-03,259.4517517089844
2018-10-04,257.42388916015625
2018-10-05,255.98306274414062
2018-10-08,255.98306274414062
2018-10-09,255.60952758789062
2018-10-10,247.51609802246094
2018-10-11,242.06422424316406
2018-10-12,245.4261016845703
2018-10-15,244.04751586914062
2018-10-16,249.38385009765625
2018-10-17,249.42828369140625
2018-10-18,245.8263397216797
2018-10-19,245.69287109375
2018-10-22,244.590087890625
2018-10-23,243.3449249267578
2018-10-24,235.97190856933594
2018-10-25,240.20538330078125
2018-10-26,235.98077392578125
2018-10-29,234.67340087890625
2018-10-30,238.15093994140625
2018-10-31,240.69454956054688
2018-11-01,243.2560272216797
2018-11-02,241.815185546875
2018-11-05,243.14923095703125
2018-11-06,244.68788146972656
2018-11-07,249.9263458251953
2018-11-08,249.4727325439453
2018-11-09,247.0358123779297
2018-11-12,242.41993713378906
2018-11-13,241.9663543701172
2018-11-14,240.31219482421875
2018-11-15,242.82020568847656
2018-11-16,243.45164489746094
2018-11-19,239.33377075195312
2018-11-20,234.90464782714844
2018-11-21,235.70504760742188
2018-11-23,234.13082885742188
2018-11-26,237.9107208251953
2018-11-27,238.71116638183594
2018-11-28,244.2075958251953
2018-11-29,243.67393493652344
2018-11-30,245.15927124023438
2018-12-03,248.40545654296875
2018-12-04,240.35653686523438
2018-12-06,239.99203491210938
2018-12-07,234.41551208496094
2018-12-10,234.86019897460938
2018-12-11,234.91355895996094
2018-12-12,236.09646606445312
2018-12-13,236.01634216308594
2018-12-14,231.6583709716797
2018-12-17,227.11361694335938
2018-12-18,226.86460876464844
2018-12-19,223.46713256835938
2018-12-20,219.8295135498047
2018-12-21,215.32534790039062
2018-12-24,209.6357879638672
2018-12-26,220.22764587402344
2018-12-27,221.91844177246094
2018-12-28,221.63214111328125
2018-12-31,223.5733642578125
2019-01-02,223.80592346191406
2019-01-03,218.46530151367188
2019-01-04,225.7830352783203
2019-01-07,227.5631866455078
2019-01-08,229.7012176513672
2019-01-09,230.77476501464844
2019-01-10,231.58880615234375
2019-01-11,231.67828369140625
2019-01-14,230.26480102539062
2019-01-15,232.9038848876953
2019-01-16,233.46743774414062
2019-01-17,235.2387237548828
2019-01-18,238.3697509765625
2019-01-22,235.14927673339844
2019-01-23,235.6412811279297
2019-01-24,235.76654052734375
2019-01-25,237.76138305664062
2019-01-28,235.954345703125
2019-01-29,235.6412811279297
2019-01-30,239.37167358398438
2019-01-31,241.47393798828125
2019-02-01,241.59019470214844
2019-02-04,243.2898712158203
2019-02-05,244.30966186523438
2019-02-06,243.98770141601562
2019-02-07,241.66172790527344
2019-02-08,241.95700073242188
2019-02-11,242.09117126464844
2019-02-12,245.20436096191406
2019-02-13,246.00047302246094
2019-02-14,245.45481872558594
2019-02-15,248.12957763671875
2019-02-19,248.5589599609375
2019-02-20,249.05990600585938
2019-02-21,248.17430114746094
2019-02-22,249.71298217773438
2019-02-25,250.05296325683594
2019-02-26,249.87403869628906
2019-02-27,249.76663208007812
2019-02-28,249.30142211914062
2019-03-01,250.8580322265625
2019-03-04,249.94554138183594
2019-03-05,249.60565185546875
2019-03-06,248.09368896484375
2019-03-07,246.0183868408203
2019-03-08,245.5263214111328
2019-03-11,249.08673095703125
2019-03-12,250.02603149414062
2019-03-13,251.6810302734375
2019-03-14,251.52012634277344
2019-03-15,252.7626953125
2019-03-18,253.67910766601562
2019-03-19,253.74203491210938
2019-03-20,252.97836303710938
2019-03-21,255.83558654785156
2019-03-22,250.91168212890625
2019-03-25,250.7230682373047
2019-03-26,252.59197998046875
2019-03-27,251.27120971679688
2019-03-28,252.22354125976562
2019-03-29,253.81387329101562
2019-04-01,256.823974609375
2019-04-02,256.9497985839844
2019-04-03,257.3540954589844
2019-04-04,258.0369873046875
2019-04-05,259.2859191894531
2019-04-08,259.48358154296875
2019-04-09,258.15386962890625
2019-04-10,259.034423828125
2019-04-11,258.9624328613281
2019-04-12,260.7146301269531
2019-04-15,260.5438537597656
2019-04-16,260.7146301269531
2019-04-17,260.07672119140625
2019-04-18,260.5887756347656
2019-04-22,260.81341552734375
2019-04-23,263.15863037109375
2019-04-24,262.5745544433594
2019-04-25,262.4128112792969
2019-04-26,263.634765625
2019-04-29,264.04815673828125
2019-04-30,264.182861328125
2019-05-01,262.1971130371094
2019-05-02,261.63104248046875
2019-05-03,264.19195556640625
2019-05-06,263.104736328125
2019-05-07,258.71075439453125
2019-05-08,258.3514709472656
2019-05-09,257.5697937011719
2019-05-10,258.8636169433594
2019-05-13,252.3583984375
2019-05-14,254.6405487060547
2019-05-15,256.1322021484375
2019-05-16,258.5042724609375
2019-05-17,256.8329772949219
2019-05-20,255.13478088378906
2019-05-21,257.4349365234375
2019-05-22,256.6442565917969
2019-05-23,253.50845336914062
2019-05-24,254.08338928222656
2019-05-28,251.72039794921875
2019-05-29,250.03128051757812
2019-05-30,250.71414184570312
2019-05-31,247.33555603027344
2019-06-03,246.70672607421875
2019-06-04,252.06190490722656
2019-06-05,254.2452850341797
2019-06-06,255.89854431152344
2019-06-07,258.45928955078125
2019-06-10,259.6453552246094
2019-06-11,259.58251953125
2019-06-12,259.124267578125
2019-06-13,260.1934509277344
2019-06-14,259.9059143066406
2019-06-17,260.0047912597656
2019-06-18,262.727294921875
2019-06-19,263.3202819824219
2019-06-20,265.8361511230469
2019-06-21,265.4498291015625
2019-06-24,265.124755859375
2019-06-25,262.52447509765625
2019-06-26,262.2625427246094
2019-06-27,263.1925354003906
2019-06-28,264.5468444824219
2019-07-01,266.94854736328125
2019-07-02,267.6437683105469
2019-07-03,269.7835693359375
2019-07-05,269.4765930175781
2019-07-08,267.9958190917969
2019-07-09,268.32989501953125
2019-07-10,269.61199951171875
2019-07-11,270.2440490722656
2019-07-12,271.4538879394531
2019-07-15,271.5442810058594
2019-07-16,270.66839599609375
2019-07-17,268.8266296386719
2019-07-18,269.8106994628906
2019-07-19,268.3118896484375
2019-07-22,268.9710693359375
2019-07-23,270.8941650390625
2019-07-24,272.1672058105469
2019-07-25,270.8670349121094
2019-07-26,272.68194580078125
2019-07-29,272.185302734375
2019-07-30,271.51715087890625
2019-07-31,268.54669189453125
2019-08-01,266.20819091796875
2019-08-02,264.2037353515625
2019-08-05,256.25830078125
2019-08-06,259.8517761230469
2019-08-07,260.0052795410156
2019-08-08,265.106689453125
2019-08-09,263.3009338378906
2019-08-12,260.0955505371094
2019-08-13,264.1405334472656
2019-08-14,256.3304443359375
2019-08-15,257.00775146484375
2019-08-16,260.7999267578125
2019-08-19,263.9418640136719
2019-08-20,261.91937255859375
2019-08-21,264.05023193359375
2019-08-22,263.96893310546875
2019-08-23,257.18829345703125
2019-08-26,260.0323181152344
2019-08-27,259.0121765136719
2019-08-28,260.83599853515625
2019-08-29,264.1676025390625
2019-08-30,264.05023193359375
2019-09-03,262.5062561035156
2019-09-04,265.4858703613281
2019-09-05,268.8988037109375
2019-09-06,269.1063537597656
2019-09-09,269.2419128417969
2019-09-10,269.1786804199219
2019-09-11,271.0927734375
2019-09-12,272.0318603515625
2019-09-13,271.8512268066406
2019-09-16,271.0115661621094
2019-09-17,271.69775390625
2019-09-18,271.8602600097656
2019-09-19,271.84222412109375
2019-09-20,270.5577697753906
2019-09-23,270.4944152832031
2019-09-24,268.3717346191406
2019-09-25,269.9591064453125
2019-09-26,269.3968200683594
2019-09-27,267.9454345703125
2019-09-30,269.18804931640625
2019-10-01,265.9862060546875
2019-10-02,261.2875671386719
2019-10-03,263.4283447265625
2019-10-04,266.9930725097656
2019-10-07,265.8410949707031
2019-10-08,261.7138977050781
2019-10-09,264.19927978515625
2019-10-10,265.9862060546875
2019-10-11,268.74365234375
2019-10-14,268.4443054199219
2019-10-15,271.10198974609375
2019-10-16,270.66668701171875
2019-10-17,271.4648132324219
2019-10-18,270.27655029296875
2019-10-21,272.1089172363281
2019-10-22,271.219970703125
2019-10-23,272.0090637207031
2019-10-24,272.4535827636719
2019-10-25,273.56915283203125
2019-10-28,275.11126708984375
2019-10-29,275.029541015625
2019-10-30,275.8731689453125
2019-10-31,275.13836669921875
2019-11-01,277.6872863769531
2019-11-04,278.80291748046875
2019-11-05,278.4945983886719
2019-11-06,278.55810546875
2019-11-07,279.5376281738281
2019-11-08,280.22711181640625
2019-11-11,279.6918640136719
2019-11-12,280.28143310546875
2019-11-13,280.3721923828125
2019-11-14,280.7803649902344
2019-11-15,282.8122253417969
2019-11-18,283.0207824707031
2019-11-19,282.9391784667969
2019-11-20,281.8869323730469
2019-11-21,281.43341064453125
2019-11-22,282.0593566894531
2019-11-25,284.2452697753906
2019-11-26,284.88934326171875
2019-11-27,286.1592712402344
2019-11-29,285.0979309082031
2019-12-02,282.6761169433594
2019-12-03,280.7803649902344
2019-12-04,282.5127868652344
2019-12-05,283.0207824707031
2019-12-06,285.6059875488281
2019-12-09,284.70782470703125
2019-12-10,284.39044189453125
2019-12-11,285.19775390625
2019-12-12,287.65594482421875
2019-12-13,287.82818603515625
2019-12-16,289.80560302734375
2019-12-17,289.8691711425781
2019-12-18,289.88726806640625
2019-12-19,291.0754089355469
2019-12-20,292.3516845703125
2019-12-23,292.79827880859375
2019-12-24,292.80731201171875
2019-12-26,294.3661193847656
2019-12-27,294.2931823730469
2019-12-30,292.6705627441406
2019-12-31,293.381591796875
2020-01-02,296.12530517578125
2020-01-03,293.8829345703125
2020-01-06,295.004150390625
2020-01-07,294.1745910644531
2020-01-08,295.7425231933594
2020-01-09,297.74774169921875
2020-01-10,296.8909606933594
2020-01-13,298.93280029296875
2020-01-14,298.4769592285156
2020-01-15,299.15155029296875
2020-01-16,301.6399230957031
2020-01-17,302.5788269042969
2020-01-21,301.98638916015625
2020-01-22,302.02288818359375
2020-01-23,302.3692321777344
2020-01-24,299.6801452636719
2020-01-27,294.8764953613281
2020-01-28,297.9666442871094
2020-01-29,297.72039794921875
2020-01-30,298.68670654296875
2020-01-31,293.26318359375
2020-02-03,295.44158935546875
2020-02-04,299.9445495605469
2020-02-05,303.4083251953125
2020-02-06,304.42919921875
2020-02-07,302.8067321777344
2020-02-10,305.0672607421875
2020-02-11,305.5959167480469
2020-02-12,307.5648498535156
2020-02-13,307.2366943359375
2020-02-14,307.7289123535156
2020-02-18,306.9359436035156
2020-02-19,308.4035339355469
2020-02-20,307.1364440917969
2020-02-21,303.9734802246094
2020-02-24,293.89208984375
2020-02-25,284.9866027832031
2020-02-26,283.93829345703125
2020-02-27,271.1861877441406
2020-02-28,270.0467224121094
2020-03-02,281.74151611328125
2020-03-03,273.67449951171875
2020-03-04,285.1779479980469
2020-03-05,275.6982116699219
2020-03-06,271.1405334472656
2020-03-09,249.9659423828125
2020-03-10,262.9004211425781
2020-03-11,250.08447265625
2020-03-12,226.1570587158203
2020-03-13,245.4904327392578
2020-03-16,218.62789916992188
2020-03-17,230.43212890625
2020-03-18,218.7646484375
2020-03-19,219.2294921875
2020-03-20,209.781982421875
2020-03-23,204.41824340820312
2020-03-24,222.939208984375
2020-03-25,226.27662658691406
2020-03-26,239.48890686035156
2020-03-27,232.35557556152344
2020-03-30,239.90147399902344
2020-03-31,236.32565307617188
2020-04-01,225.68983459472656
2020-04-02,230.89773559570312
2020-04-03,227.56028747558594
2020-04-06,242.8446807861328
2020-04-07,243.09226989746094
2020-04-08,251.25247192382812
2020-04-09,255.07579040527344
2020-04-13,252.74696350097656
2020-04-14,260.2012023925781
2020-04-15,254.6724090576172
2020-04-16,255.90103149414062
2020-04-17,262.8143310546875
2020-04-20,258.1839904785156
2020-04-21,250.3447723388672
2020-04-22,255.90103149414062
2020-04-23,255.88265991210938
2020-04-24,259.44940185546875
2020-04-27,263.1902160644531
2020-04-28,261.9800109863281
2020-04-29,268.8381042480469
2020-04-30,266.33514404296875
2020-05-01,259.2843933105469
2020-05-04,259.9994201660156
2020-05-05,262.4017333984375
2020-05-06,260.623046875
2020-05-07,263.7677917480469
2020-05-08,268.13214111328125
2020-05-11,268.187255859375
2020-05-12,262.8418884277344
2020-05-13,258.1932067871094
2020-05-14,261.28314208984375
2020-05-15,262.4842224121094
2020-05-18,270.4794616699219
2020-05-19,267.7012634277344
2020-05-20,272.2490234375
2020-05-21,270.3694152832031
2020-05-22,270.8828125
2020-05-26,274.22027587890625
2020-05-27,278.3004150390625
2020-05-28,277.7870178222656
2020-05-29,279.0247802734375
2020-06-01,280.1525573730469
2020-06-02,282.4721374511719
2020-06-03,286.23126220703125
2020-06-04,285.4795227050781
2020-06-05,292.7962341308594
2020-06-08,296.33544921875
2020-06-09,294.125732421875
2020-06-10,292.48455810546875
2020-06-11,275.623046875
2020-06-12,278.9238586425781
2020-06-15,281.5278015136719
2020-06-16,286.94659423828125
2020-06-17,285.7546691894531
2020-06-18,285.8646545410156
2020-06-19,284.23095703125
2020-06-22,286.05438232421875
2020-06-23,287.3712158203125
2020-06-24,280.0407409667969
2020-06-25,283.0429992675781
2020-06-26,276.32025146484375
2020-06-29,280.38153076171875
2020-06-30,283.9731140136719
2020-07-01,285.96221923828125
2020-07-02,287.5370788574219
2020-07-06,291.975830078125
2020-07-07,288.96453857421875
2020-07-08,291.1746826171875
2020-07-09,289.5170593261719
2020-07-10,292.4731750488281
2020-07-13,289.94061279296875
2020-07-14,293.69793701171875
2020-07-15,296.396240234375
2020-07-16,295.4200744628906
2020-07-17,296.276611328125
2020-07-20,298.6708984375
2020-07-21,299.3063049316406
2020-07-22,301.00994873046875
2020-07-23,297.41845703125
2020-07-24,295.5028991699219
2020-07-27,297.6578674316406
2020-07-28,295.7700500488281
2020-07-29,299.40771484375
2020-07-30,298.3393859863281
2020-07-31,300.69677734375
2020-08-03,302.7873229980469
2020-08-04,303.9569396972656
2020-08-05,305.8448181152344
2020-08-06,307.8891296386719
2020-08-07,308.1102600097656
2020-08-10,309.0311584472656
2020-08-11,306.480224609375
2020-08-12,310.7532653808594
2020-08-13,310.1914978027344
2020-08-14,310.20074462890625
2020-08-17,311.18609619140625
2020-08-18,311.8583984375
2020-08-19,310.55987548828125
2020-08-20,311.5267639160156
2020-08-21,312.6319580078125
2020-08-24,315.7999267578125
2020-08-25,316.90496826171875
2020-08-26,320.0821838378906
2020-08-27,320.7820129394531
2020-08-28,322.8541259765625
2020-08-31,321.6845397949219
2020-09-01,324.7143859863281
2020-09-02,329.4110107421875
2020-09-03,318.0745849609375
2020-09-04,315.4775695800781
2020-09-08,306.85772705078125
2020-09-09,312.9175109863281
2020-09-10,307.4840393066406
2020-09-11,307.6405334472656
2020-09-14,311.692626953125
2020-09-15,313.2673645019531
2020-09-16,312.0241394042969
2020-09-17,309.2797546386719
2020-09-18,305.71917724609375
2020-09-21,302.3166809082031
2020-09-22,305.3954772949219
2020-09-23,298.3131408691406
2020-09-24,299.1083068847656
2020-09-25,303.94390869140625
2020-09-28,308.99224853515625
2020-09-29,307.3094482421875
2020-09-30,309.6395263671875
2020-10-01,311.6274108886719
2020-10-02,308.668701171875
2020-10-05,314.14227294921875
2020-10-06,309.67645263671875
2020-10-07,315.0669250488281
2020-10-08,317.85919189453125
2020-10-09,320.69775390625
2020-10-12,325.8569641113281
2020-10-13,323.7303771972656
2020-10-14,321.6961669921875
2020-10-15,321.2986145019531
2020-10-16,321.1044921875
2020-10-19,316.22265625
2020-10-20,317.4893493652344
2020-10-21,316.8883056640625
2020-10-22,318.6265869140625
2020-10-23,319.7083435058594
2020-10-26,313.80023193359375
2020-10-27,312.7183837890625
2020-10-28,302.030029296875
2020-10-29,305.0997314453125
2020-10-30,301.91900634765625
2020-11-02,305.3031005859375
2020-11-03,310.6934814453125
2020-11-04,317.6372985839844
2020-11-05,323.8320617675781
2020-11-06,323.7581481933594
2020-11-09,327.826416015625
2020-11-10,327.3455505371094
2020-11-11,329.77728271484375
2020-11-12,326.5781555175781
2020-11-13,331.0993957519531
2020-11-16,335.2324523925781
2020-11-17,333.4294738769531
2020-11-18,329.4167175292969
2020-11-19,330.8035583496094
2020-11-20,328.5382995605469
2020-11-23,330.5076904296875
2020-11-24,335.8333740234375
2020-11-25,335.31561279296875
2020-11-27,336.24951171875
2020-11-30,334.7608947753906
2020-12-01,338.4222412109375
2020-12-02,339.13421630859375
2020-12-03,339.0418395996094
2020-12-04,341.96356201171875
2020-12-07,341.2608337402344
2020-12-08,342.2593688964844
2020-12-09,339.1896667480469
2020-12-10,339.0787353515625
2020-12-11,338.6811828613281
2020-12-14,337.164794921875
2020-12-15,341.7231750488281
2020-12-16,342.2593688964844
2020-12-17,344.1733093261719
2020-12-18,342.7990417480469
2020-12-21,341.5733642578125
2020-12-22,340.9977111816406
2020-12-23,341.3041076660156
2020-12-24,342.63189697265625
2020-12-28,345.575439453125
2020-12-29,344.9161376953125
2020-12-30,345.4082336425781
2020-12-31,347.1632080078125
2021-01-04,342.4369201660156
2021-01-05,344.7953796386719
2021-01-06,346.8568115234375
2021-01-07,352.0101623535156
2021-01-08,354.01593017578125
2021-01-11,351.6294860839844
2021-01-12,351.7038269042969
2021-01-13,352.6509094238281
2021-01-14,351.4159240722656
2021-01-15,348.8532409667969
2021-01-19,351.5924072265625
2021-01-20,356.45794677734375
2021-01-21,356.7829284667969
2021-01-22,355.52001953125
2021-01-25,356.9222106933594
2021-01-26,356.3650207519531
2021-01-27,347.6552734375
2021-01-28,350.6452331542969
2021-01-29,343.62548828125
2021-02-01,349.3453063964844
2021-02-02,354.28509521484375
2021-02-03,354.563720703125
2021-02-04,358.5935363769531
2021-02-05,360.0050048828125
2021-02-08,362.6048889160156
2021-02-09,362.3634338378906
2021-02-10,362.20556640625
2021-02-11,362.79058837890625
2021-02-12,364.58270263671875
2021-02-16,364.26690673828125
2021-02-17,364.3505859375
2021-02-18,362.79986572265625
2021-02-19,362.1591491699219
2021-02-22,359.37347412109375
2021-02-23,359.8099060058594
2021-02-24,363.7747802734375
2021-02-25,355.0093994140625
2021-02-26,353.18017578125
2021-03-01,361.7413635253906
2021-03-02,358.9186096191406
2021-03-03,354.164306640625
2021-03-04,349.78167724609375
2021-03-05,356.21649169921875
2021-03-08,354.4429626464844
2021-03-09,359.5035095214844
2021-03-10,361.7413635253906
2021-03-11,365.40911865234375
2021-03-12,365.901123046875
2021-03-15,368.08331298828125
2021-03-16,367.6190490722656
2021-03-17,368.8724670410156
2021-03-18,363.5055847167969
2021-03-19,362.8328857421875
2021-03-22,365.73028564453125
2021-03-23,362.85162353515625
2021-03-24,361.0069885253906
2021-03-25,363.0378723144531
2021-03-26,368.8883056640625
2021-03-29,368.7018737792969
2021-03-30,367.7237854003906
2021-03-31,369.2142639160156
2021-04-01,373.2014465332031
2021-04-05,378.5579833984375
2021-04-06,378.3344421386719
2021-04-07,378.7723693847656
2021-04-08,380.57025146484375
2021-04-09,383.3370056152344
2021-04-12,383.4768371582031
2021-04-13,384.61334228515625
2021-04-14,383.29986572265625
2021-04-15,387.41741943359375
2021-04-16,388.71234130859375
2021-04-19,386.8026428222656
2021-04-20,383.9705505371094
2021-04-21,387.6037292480469
2021-04-22,384.063720703125
2021-04-23,388.2278747558594
2021-04-26,389.038330078125
2021-04-27,388.9544372558594
2021-04-28,388.84271240234375
2021-04-29,391.32073974609375
2021-04-30,388.7496032714844
2021-05-03,389.58807373046875
2021-05-04,387.18450927734375
2021-05-05,387.3056335449219
2021-05-06,390.3984375
2021-05-07,393.23980712890625
2021-05-10,389.3457946777344
2021-05-11,385.87103271484375
2021-05-12,377.6730651855469
2021-05-13,382.2098388671875
2021-05-14,388.078857421875
2021-05-17,387.09130859375
2021-05-18,383.7563171386719
2021-05-19,382.75018310546875
2021-05-20,386.8677673339844
2021-05-21,386.551025390625
2021-05-24,390.49169921875
2021-05-25,389.6252746582031
2021-05-26,390.3984375
2021-05-27,390.603515625
2021-05-28,391.3021240234375
2021-06-01,390.9574279785156
2021-06-02,391.5722961425781
2021-06-03,390.1190185546875
2021-06-04,393.6869812011719
2021-06-07,393.3050842285156
2021-06-08,393.3887939453125
2021-06-09,392.8019714355469
2021-06-10,394.6278381347656
2021-06-11,395.2799987792969
2021-06-14,396.16497802734375
2021-06-15,395.43829345703125
2021-06-16,393.23046875
2021-06-17,393.1000671386719
2021-06-18,387.7969970703125
2021-06-21,393.34869384765625
2021-06-22,395.45159912109375
2021-06-23,394.9749450683594
2021-06-24,397.31158447265625
2021-06-25,398.7227783203125
2021-06-28,399.5265808105469
2021-06-29,399.7416076660156
2021-06-30,400.07806396484375
2021-07-01,402.2931823730469
2021-07-02,405.3680725097656
2021-07-06,404.62957763671875
2021-07-07,406.0596923828125
2021-07-08,402.7510681152344
2021-07-09,407.05035400390625
2021-07-12,408.5084228515625
2021-07-13,407.11572265625
2021-07-14,407.7232666015625
2021-07-15,406.3307189941406
2021-07-16,403.1435546875
2021-07-19,397.1899719238281
2021-07-20,402.8819580078125
2021-07-21,406.1437683105469
2021-07-22,406.99432373046875
2021-07-23,411.1815185546875
2021-07-26,412.1908874511719
2021-07-27,410.31219482421875
2021-07-28,410.14398193359375
2021-07-29,411.8450012207031
2021-07-30,409.8449401855469
2021-08-02,408.9849853515625
2021-08-03,412.3123779296875
2021-08-04,410.2842102050781
2021-08-05,412.8824462890625
2021-08-06,413.5647277832031
2021-08-09,413.2283020019531
2021-08-10,413.74237060546875
2021-08-11,414.77044677734375
2021-08-12,416.013427734375
2021-08-13,416.77056884765625
2021-08-16,417.7519226074219
2021-08-17,415.013427734375
2021-08-18,410.4710998535156
2021-08-19,411.106689453125
2021-08-20,414.3778991699219
2021-08-23,418.02301025390625
2021-08-24,418.68658447265625
2021-08-25,419.56512451171875
2021-08-26,417.0882873535156
2021-08-27,420.8175964355469
2021-08-30,422.6680908203125
2021-08-31,422.0418395996094
2021-09-01,422.2662048339844
2021-09-02,423.5653076171875
2021-09-03,423.4625244140625
2021-09-07,421.9483947753906
2021-09-08,421.434326171875
2021-09-09,419.6305236816406
2021-09-10,416.3218994140625
2021-09-13,417.38739013671875
2021-09-14,415.1349792480469
2021-09-15,418.6024169921875
2021-09-16,417.9388122558594
2021-09-17,413.86767578125
2021-09-20,406.9667663574219
2021-09-21,406.5823669433594
2021-09-22,410.5484619140625
2021-09-23,415.5366516113281
2021-09-24,416.2211608886719
2021-09-27,415.0303039550781
2021-09-28,406.6667175292969
2021-09-29,407.3512268066406
2021-09-30,402.3724365234375
2021-10-01,407.15423583984375
2021-10-04,401.90362548828125
2021-10-05,406.08538818359375
2021-10-06,407.7731018066406
2021-10-07,411.2986145019531
2021-10-08,410.5484619140625
2021-10-11,407.57623291015625
2021-10-12,406.5729675292969
2021-10-13,408.0356750488281
2021-10-14,414.8990783691406
2021-10-15,418.0588684082031
2021-10-18,419.29656982421875
2021-10-19,422.53131103515625
2021-10-20,424.1909484863281
2021-10-21,425.2973327636719
2021-10-22,424.8567199707031
2021-10-25,427.1350402832031
2021-10-26,427.5194396972656
2021-10-27,425.6254577636719
2021-10-28,429.7322998046875
2021-10-29,430.6042785644531
2021-11-01,431.3450012207031
2021-11-02,433.0889587402344
2021-11-03,435.7330627441406
2021-11-04,437.7864685058594
2021-11-05,439.30535888671875
2021-11-08,439.6804504394531
2021-11-09,438.2271728515625
2021-11-10,434.70166015625
2021-11-11,434.8423156738281
2021-11-12,438.1239929199219
2021-11-15,438.2740783691406
2021-11-16,440.00872802734375
2021-11-17,438.9397888183594
2021-11-18,440.4306335449219
2021-11-19,439.6429748535156
2021-11-22,438.40533447265625
2021-11-23,438.9866638183594
2021-11-24,440.1586608886719
2021-11-26,430.3417053222656
2021-11-29,435.6205749511719
2021-11-30,427.1443786621094
2021-12-01,422.400146484375
2021-12-02,428.8696594238281
2021-12-03,425.13800048828125
2021-12-06,430.17303466796875
2021-12-07,439.07098388671875
2021-12-08,440.233642578125
2021-12-09,437.26141357421875
2021-12-10,441.3775939941406
2021-12-13,437.46771240234375
2021-12-14,434.4579162597656
2021-12-15,441.246337890625
2021-12-16,437.3551330566406
2021-12-17,432.700439453125
2021-12-20,428.099365234375
2021-12-21,435.7019958496094
2021-12-22,440.0584411621094
2021-12-23,442.7965087890625
2021-12-27,449.0631103515625
2021-12-28,448.6960754394531
2021-12-29,449.27008056640625
2021-12-30,448.0280456542969
2021-12-31,446.8989562988281
2022-01-03,449.4864501953125
2022-01-04,449.3359069824219
2022-01-05,440.7076110839844
2022-01-06,440.2936706542969
2022-01-07,438.55303955078125
2022-01-10,438.0072021484375
2022-01-11,441.9967346191406
2022-01-12,443.191650390625
2022-01-13,437.0851745605469
2022-01-14,437.263916015625
2022-01-18,429.52020263671875
2022-01-19,425.0601501464844
2022-01-20,420.3556213378906
2022-01-21,412.1037902832031
2022-01-24,413.8538513183594
2022-01-25,408.80120849609375
2022-01-26,407.7755432128906
2022-01-27,405.7619934082031
2022-01-28,415.83917236328125
2022-01-31,423.3288879394531
2022-02-01,426.1893005371094
2022-02-02,430.3293151855469
2022-02-03,420.2144775390625
2022-02-04,422.1903991699219
2022-02-07,420.8355407714844
2022-02-08,424.2980651855469
2022-02-09,430.5081481933594
2022-02-10,422.7737731933594
2022-02-11,414.437255859375
2022-02-14,413.0822448730469
2022-02-15,419.74407958984375
2022-02-16,420.2144775390625
2022-02-17,411.2381286621094
2022-02-18,408.5753479003906
2022-02-22,404.1905822753906
2022-02-23,397.0207824707031
2022-02-24,402.9956359863281
2022-02-25,411.8873291015625
2022-02-28,410.83349609375
2022-03-01,404.5764465332031
2022-03-02,412.0190734863281
2022-03-03,409.9678039550781
2022-03-04,406.6370544433594
2022-03-07,394.6496887207031
2022-03-08,391.6575622558594
2022-03-09,402.15826416015625
2022-03-10,400.3421936035156
2022-03-11,395.2519226074219
2022-03-14,392.36328125
2022-03-15,400.991455078125
2022-03-16,409.8832092285156
2022-03-17,415.01116943359375
2022-03-18,419.55670166015625
2022-03-21,419.4340515136719
2022-03-22,424.3420104980469
2022-03-23,418.8771667480469
2022-03-24,425.1914978027344
2022-03-25,427.2679443359375
2022-03-28,430.3070373535156
2022-03-29,435.6302795410156
2022-03-30,432.9404602050781
2022-03-31,426.27685546875
2022-04-01,427.4849548339844
2022-04-04,431.1470947265625
2022-04-05,425.701171875
2022-04-06,421.44439697265625
2022-04-07,423.56805419921875
2022-04-08,422.4354248046875
2022-04-11,415.215087890625
2022-04-12,413.6766357421875
2022-04-13,418.4147033691406
2022-04-14,413.2046813964844
2022-04-18,413.3745422363281
2022-04-19,420.04754638671875
2022-04-20,419.7360534667969
2022-04-21,413.4595031738281
2022-04-22,402.114501953125
2022-04-25,404.44580078125
2022-04-26,392.73272705078125
2022-04-27,393.83697509765625
2022-04-28,403.78509521484375
2022-04-29,388.86297607421875
2022-05-02,391.20367431640625
2022-05-03,392.9969482421875
2022-05-04,404.96490478515625
2022-05-05,390.57135009765625
2022-05-06,388.239990234375
2022-05-09,375.8095703125
2022-05-10,376.67803955078125
2022-05-11,370.6940002441406
2022-05-12,370.3070373535156
2022-05-13,379.1603088378906
2022-05-16,377.6217956542969
2022-05-17,385.3896179199219
2022-05-18,369.8539733886719
2022-05-19,367.58880615234375
2022-05-20,367.7491760253906
2022-05-23,374.6298522949219
2022-05-24,371.76995849609375
2022-05-25,375.0545349121094
2022-05-26,382.5486755371094
2022-05-27,391.93994140625
2022-05-31,389.7407531738281
2022-06-01,386.58831787109375
2022-06-02,393.95025634765625
2022-06-03,387.4849548339844
2022-06-06,388.664794921875
2022-06-07,392.3929138183594
2022-06-08,388.1268005371094
2022-06-09,378.89605712890625
2022-06-10,367.9096984863281
2022-06-13,353.9407958984375
2022-06-14,352.87420654296875
2022-06-15,357.90496826171875
